transaction_id,user_id,plan_tier,monthly_spend,api_calls,response_latency_ms,error_flag
TXN_105786,418,Premium,0.0,9059,106.70377353907124,0
TXN_105787,688,Premium,499.0,20132,173.23510919096,0
TXN_105788,603,Free,0.0,5957,127.44606664257586,0
TXN_105789,785,Free,499.0,9879,62.183554216921515,0
TXN_105790,486,Free,29.99,13627,61.15703201657546,0
TXN_105791,969,Free,499.0,7764,117.38539164609608,0
TXN_105792,932,Free,29.99,3283,147.92307081228364,0
TXN_105793,987,Free,29.99,10663,147.49878735569104,0
TXN_105794,702,Premium,29.99,10102,137.7287975945564,0
TXN_105795,849,Premium,499.0,9717,105.55719122798185,0
TXN_105796,875,Free,0.0,13045,96.39063165231927,0
TXN_105797,790,Free,499.0,13463,34.46840950160647,0
TXN_105798,593,Free,29.99,5505,120.83592626806062,0
TXN_105799,589,Premium,0.0,10523,112.27005915931802,1
TXN_105800,820,Enterprise,,8588,115.47373314598354,0
TXN_105801,172,Premium,499.0,9608,179.44955463674884,0
TXN_105802,608,Premium,499.0,16251,104.83186516206706,0
TXN_105803,489,Enterprise,0.0,10400,109.45001473356992,0
TXN_105804,718,Free,,7876,64.57218501257836,0
TXN_105805,956,Free,29.99,11383,141.3567724176283,0
TXN_105806,394,Premium,29.99,7306,98.8877641525772,0
TXN_105807,468,Free,499.0,7747,236.32247177817877,0
TXN_105808,895,Premium,0.0,10449,153.90013884731198,1
TXN_105809,964,Premium,0.0,12838,219.08481816104108,0
TXN_105810,793,Premium,29.99,9527,101.82529243479974,0
TXN_105811,648,Free,0.0,10027,100.52963502679174,0
TXN_105812,748,Premium,29.99,7101,159.62359277819252,0
TXN_105813,949,Premium,0.0,9933,134.860489819066,0
TXN_105814,667,Enterprise,0.0,8796,161.78594881665262,0
TXN_105815,286,Premium,0.0,11810,138.2548212592645,0
TXN_105816,952,Unknown,29.99,5664,110.39020748293198,0
TXN_105817,869,Free,0.0,7492,125.77721589208758,1
TXN_105818,544,Free,0.0,11411,91.78751485087281,0
TXN_105819,669,Free,0.0,10393,46.598251620532366,0
TXN_105820,462,Free,499.0,7108,137.95453638099002,0
TXN_105821,222,Enterprise,499.0,6116,170.0515902356895,0
TXN_105822,287,Unknown,0.0,9519,103.80742642230636,0
TXN_105823,841,Free,29.99,12571,99.26563047030518,0
TXN_105824,779,Free,0.0,7814,123.10391737465463,0
TXN_105825,519,Free,0.0,11874,125.01610829456082,0
TXN_105826,725,Enterprise,499.0,5907,168.4119168098377,0
TXN_105827,351,Free,0.0,7644,148.25067973270643,0
TXN_105828,718,Free,0.0,10506,80.11872129289583,0
TXN_105829,648,Free,0.0,11246,58.66355221558317,0
TXN_105830,434,Free,,10310,126.69153738968488,0
TXN_105831,191,Enterprise,29.99,9258,178.0830765058609,0
TXN_105832,629,Free,29.99,10565,181.64994879345053,0
TXN_105833,965,Free,29.99,14408,33.45973580723046,0
TXN_105834,162,Free,0.0,11582,143.3878529491628,0
TXN_105835,761,Free,499.0,8433,122.39474572036742,0
TXN_105836,611,Premium,0.0,6737,34.32795645429091,0
TXN_105837,238,Free,29.99,12026,153.8957223667512,0
TXN_105838,797,Free,29.99,13636,189.4834916431376,1
TXN_105839,284,Enterprise,0.0,7086,148.70366899159535,0
TXN_105840,304,Free,0.0,5020,195.53229468473722,0
TXN_105841,871,Premium,29.99,15711,139.83399106571375,0
TXN_105842,313,Free,0.0,10647,110.3177620890382,0
TXN_105843,355,Free,0.0,5512,138.42541964303766,0
TXN_105844,234,Premium,0.0,7996,77.94403963153735,0
TXN_105845,672,Enterprise,499.0,6752,87.83251737162146,0
TXN_105846,974,Premium,499.0,9159,131.420801810776,0
TXN_105847,921,Free,499.0,7842,110.41273284400035,0
TXN_105848,187,Free,29.99,9573,203.5781409212077,0
TXN_105849,935,Free,29.99,18319,110.54304611326472,1
TXN_105850,306,Premium,0.0,5762,120.01445669345952,0
TXN_105851,228,Premium,0.0,11686,130.62070145292876,1
TXN_105852,922,Free,499.0,8426,158.18313972939782,0
TXN_105853,102,Premium,499.0,9595,48.614426790616875,0
TXN_105854,1033,Premium,499.0,9657,187.2941624710989,0
TXN_105855,853,Free,29.99,15076,158.49162273921627,0
TXN_105856,220,Premium,499.0,7203,143.3201594250183,0
TXN_105857,484,Free,499.0,11746,258.5798130192645,0
TXN_105858,713,Free,0.0,18841,104.64928375973517,0
TXN_105859,137,Unknown,0.0,11366,93.58491358598539,0
TXN_105860,440,Free,29.99,999999,67.52032226375528,0
TXN_105861,1024,Free,0.0,10018,213.1250817414844,0
TXN_105862,744,Premium,499.0,14279,101.6150709538834,0
TXN_105863,813,Unknown,0.0,11524,225.64817657004173,1
TXN_105864,959,Unknown,29.99,6958,147.64293397909137,0
TXN_105865,120,Premium,29.99,7969,135.3114594194184,0
TXN_105866,341,Free,29.99,15417,134.50575176529426,0
TXN_105867,554,Enterprise,0.0,8270,71.49656524423033,0
TXN_105868,720,Premium,,10706,145.52267324672889,0
TXN_105869,402,Free,0.0,12903,137.9174248298665,0
TXN_105870,695,Enterprise,499.0,8788,183.8257748288152,0
TXN_105871,694,Free,499.0,9079,150.11444290362644,0
TXN_105872,902,Free,0.0,9580,123.50913479048609,0
TXN_105873,168,Enterprise,499.0,6866,92.3169743501851,0
TXN_105874,228,Premium,29.99,9614,144.09917712911118,0
TXN_105875,295,Free,29.99,5433,117.27780252729593,0
TXN_105876,239,Free,29.99,7237,137.93484817639035,0
TXN_105877,543,Premium,29.99,9630,104.71045387627642,1
TXN_105878,382,Free,0.0,8424,119.09286739699694,1
TXN_105879,411,Free,499.0,12644,64.00676737706182,0
TXN_105880,845,Premium,29.99,11631,83.87730765062685,0
TXN_105881,634,Enterprise,0.0,4191,43.84251777700368,0
TXN_105882,764,Premium,29.99,8777,103.441289795767,0
TXN_105883,376,Premium,29.99,14861,68.19969711129662,0
TXN_105884,160,Premium,29.99,9774,112.25151493161707,0
TXN_105885,418,Premium,0.0,14634,126.06167912946478,0
TXN_105886,989,Free,0.0,7220,136.69435247663262,0
TXN_105887,151,Enterprise,0.0,13063,33.08569271087876,0
TXN_105888,955,Free,29.99,10002,84.44154212351228,0
TXN_105889,252,Free,499.0,7387,-999.0,0
TXN_105890,848,Free,0.0,8279,136.5598007525378,0
TXN_105891,410,Premium,0.0,6141,137.94003221733817,0
TXN_105892,913,Free,499.0,11207,168.67814059584268,0
TXN_105893,643,Free,0.0,7122,72.85078366088294,0
TXN_105894,666,Premium,0.0,11185,76.99790435168697,0
TXN_105895,963,Enterprise,29.99,10631,95.782452970348,0
TXN_105896,488,Premium,499.0,13758,101.41215580457393,0
TXN_105897,647,Free,499.0,11664,166.87643501584813,0
TXN_105898,721,Free,499.0,9942,105.8566336280336,0
TXN_105899,276,Premium,0.0,10957,140.7159180565548,0
TXN_105900,461,Free,499.0,10372,78.9593839847933,0
TXN_105901,413,Premium,0.0,8702,162.8923798370227,0
TXN_105902,906,Free,0.0,7964,75.72661164475844,0
TXN_105903,947,Enterprise,0.0,14690,91.89286772052054,0
TXN_105904,196,Free,0.0,10548,97.93546924496489,0
TXN_105905,980,Free,0.0,10325,184.37971043581564,0
TXN_105906,312,Enterprise,29.99,9895,166.75854340317346,0
TXN_105907,928,Free,29.99,6893,122.32503874558742,0
TXN_105908,236,Free,0.0,12155,58.96436167138618,0
TXN_105909,105,Enterprise,29.99,10269,136.0589450010099,0
TXN_105910,208,Free,29.99,8009,153.0750667390358,0
TXN_105911,646,Free,0.0,5924,173.1234087587562,0
TXN_105912,138,Free,0.0,12191,161.7946600771279,0
TXN_105913,761,Free,0.0,12385,68.33692518538359,0
TXN_105914,524,Free,0.0,7354,93.64999846638709,0
TXN_105915,729,Premium,499.0,9477,155.9782215006081,0
TXN_105916,360,Premium,0.0,12623,146.93131244058344,0
TXN_105917,525,Free,0.0,10129,126.01570662039543,0
TXN_105918,186,Free,0.0,9746,128.06483758156773,0
TXN_105919,564,Enterprise,499.0,7019,99.69995146483501,0
TXN_105920,175,Unknown,0.0,11715,25.399362348587303,0
TXN_105921,570,Free,29.99,5179,129.0545251649713,0
TXN_105922,513,Enterprise,0.0,12172,187.41475074540784,0
TXN_105923,924,Premium,499.0,10647,150.10990468727869,0
TXN_105924,994,Free,499.0,7883,123.88880965009537,0
TXN_105925,825,Free,29.99,6324,92.69343609153671,0
TXN_105926,556,Free,499.0,10632,155.89139650351885,0
TXN_105927,384,Enterprise,29.99,9024,93.55109709362857,0
TXN_105928,338,Premium,499.0,5373,-999.0,0
TXN_105929,776,Premium,499.0,12792,137.39399933947186,0
TXN_105930,698,Free,0.0,18765,111.77016264991482,0
TXN_105931,752,Premium,29.99,16045,170.93715306266995,0
TXN_105932,771,Premium,,9462,142.2101946444118,0
TXN_105933,657,Enterprise,0.0,12273,59.41043164729712,0
TXN_105934,471,Free,,6364,112.00807541255791,0
TXN_105935,594,Premium,29.99,12401,133.62978097739935,0
TXN_105936,723,Free,29.99,6241,138.07092781311752,0
TXN_105937,1018,Premium,29.99,8949,85.35623193842903,0
TXN_105938,144,Premium,499.0,6975,150.7035099936485,0
TXN_105939,500,Free,0.0,5950,29.378168763280414,1
TXN_105940,346,Premium,0.0,15487,131.05995764568868,0
TXN_105941,715,Free,29.99,7374,149.94281603321147,0
TXN_105942,696,Enterprise,,13894,224.13557136199807,0
TXN_105943,549,Free,29.99,4771,139.59090219621936,0
TXN_105944,584,Premium,0.0,14553,68.91803666092521,0
TXN_105945,745,Enterprise,0.0,8123,134.14682638401362,0
TXN_105946,719,Free,499.0,11506,63.05312932570716,0
TXN_105947,117,Premium,0.0,11047,154.1252011860907,0
TXN_105948,705,Free,29.99,12717,-999.0,0
TXN_105949,761,Free,0.0,6250,85.6722362979593,0
TXN_105950,857,Premium,0.0,7725,53.783172750410046,0
TXN_105951,388,Premium,0.0,6297,258.61173380766434,0
TXN_105952,513,Enterprise,0.0,14609,104.79608142429313,0
TXN_105953,820,Enterprise,499.0,14822,127.12162119009314,0
TXN_105954,737,Premium,0.0,7406,134.62402360566816,0
TXN_105955,334,Premium,0.0,8095,113.4053469624126,0
TXN_105956,515,Enterprise,29.99,16883,132.9892163772188,0
TXN_105957,1037,Free,499.0,18427,150.45909123060335,0
TXN_105958,598,Free,29.99,8703,189.60323397407512,0
TXN_105959,733,Free,0.0,7125,76.5967861386676,0
TXN_105960,749,Enterprise,0.0,10262,89.4663851881691,0
TXN_105961,214,Premium,29.99,6857,131.01869162244293,0
TXN_105962,1031,Premium,499.0,4756,188.67563672935609,0
TXN_105963,773,Free,0.0,11483,39.92971616798724,0
TXN_105964,812,Unknown,0.0,12215,136.50360535069805,0
TXN_105965,333,Free,29.99,11106,165.12177119514365,0
TXN_105966,639,Premium,29.99,10609,198.41761379829802,0
TXN_105967,110,Free,29.99,12098,175.90268633988575,0
TXN_105968,305,Free,0.0,9012,99.88091476609672,0
TXN_105969,778,Premium,0.0,5864,169.15527234203103,0
TXN_105970,346,Unknown,0.0,10225,45.83970482278599,0
TXN_105971,658,Free,0.0,9766,181.7336358619375,0
TXN_105972,857,Free,,9681,171.13766454994226,0
TXN_105973,226,Free,0.0,19968,104.71102885533907,0
TXN_105974,246,Free,29.99,6818,136.08176953011295,0
TXN_105975,217,Free,29.99,10749,109.25620671009108,0
TXN_105976,1010,Premium,0.0,14219,104.99548119381755,0
TXN_105977,481,Enterprise,499.0,10796,157.5547136787912,0
TXN_105978,511,Free,29.99,8483,154.0471464995124,0
TXN_105979,763,Premium,,10166,-999.0,0
TXN_105980,683,Free,0.0,12483,137.41033237372568,0
TXN_105981,462,Free,0.0,8969,223.0647308703212,0
TXN_105982,608,Free,0.0,8896,152.98542006536678,0
TXN_105983,236,Premium,0.0,8361,90.56668866415929,0
TXN_105984,274,Free,0.0,8755,129.23409823343871,0
TXN_105985,388,Free,499.0,11401,-7.239195935900554,0
TXN_105986,580,Free,0.0,11159,148.6388083491228,0
TXN_105987,118,Free,499.0,7114,100.80917934419209,0
TXN_105988,294,Free,29.99,6385,45.16630572728583,0
TXN_105989,429,Enterprise,29.99,8347,157.89053421121451,0
TXN_105990,1035,Premium,0.0,10139,142.0307654990432,0
TXN_105991,274,Enterprise,0.0,5973,138.52613094345006,0
TXN_105992,548,Free,499.0,9031,182.19628614180067,0
TXN_105993,1024,Free,0.0,14199,133.89483352617904,0
TXN_105994,1045,Free,499.0,11192,148.4546805985887,0
TXN_105995,453,Free,29.99,18018,104.71639262625554,0
TXN_105996,598,Premium,499.0,8025,170.80149925936718,0
TXN_105997,240,Free,29.99,7810,99.5236589555249,0
TXN_105998,857,Free,0.0,8237,129.54644499715747,0
TXN_105999,996,Premium,29.99,11402,125.53953686289964,0
TXN_106000,1029,Free,0.0,13021,139.58356417404175,0
TXN_106001,192,Unknown,29.99,7966,117.86352332870983,0
TXN_106002,1043,Free,0.0,13039,172.19154408947244,0
TXN_106003,338,Premium,0.0,14389,119.61522112221267,0
TXN_106004,304,Free,0.0,11137,97.31898922299851,0
TXN_106005,659,Unknown,,14146,108.54350251258747,0
TXN_106006,532,Free,29.99,16978,125.9510085193876,1
TXN_106007,344,Premium,499.0,13574,132.4550586001445,0
TXN_106008,931,Free,0.0,8351,78.59406675372954,0
TXN_106009,416,Premium,29.99,9349,116.27130485679955,1
TXN_106010,1024,Free,0.0,10556,168.011416788643,0
TXN_106011,394,Free,0.0,5649,101.56812310934095,0
TXN_106012,739,Enterprise,499.0,11180,176.11846883691064,0
TXN_106013,955,Unknown,,11309,112.82168712337142,0
TXN_106014,381,Free,0.0,12792,127.44727366300918,1
TXN_106015,116,Enterprise,499.0,6237,152.43189143702824,0
TXN_106016,170,Free,29.99,8525,238.91136858509873,0
TXN_106017,368,Enterprise,,9178,-999.0,0
TXN_106018,424,Premium,29.99,7487,103.21353462916348,0
TXN_106019,893,Free,,12192,190.05187499437892,0
TXN_106020,404,Enterprise,499.0,6478,116.03663806643473,0
TXN_106021,550,Enterprise,0.0,9109,131.57571706703644,0
TXN_106022,106,Free,0.0,7902,139.88310503463097,0
TXN_106023,413,Premium,0.0,18004,93.52740042026068,0
TXN_106024,916,Free,29.99,10055,106.20544193272924,0
TXN_106025,202,Enterprise,499.0,15713,24.556547523644014,0
TXN_106026,920,Premium,499.0,7564,135.4655468257183,0
TXN_106027,292,Free,29.99,9585,28.66766913440418,0
TXN_106028,852,Premium,0.0,11985,176.6663291638869,0
TXN_106029,673,Premium,0.0,10909,153.71351098935077,0
TXN_106030,628,Premium,0.0,14231,110.11419139673643,0
TXN_106031,270,Free,29.99,8278,175.10960865785216,0
TXN_106032,636,Free,0.0,11734,174.40462921551236,0
TXN_106033,350,Premium,0.0,5710,106.5668932815262,0
TXN_106034,864,Free,0.0,6475,75.40637197796343,0
TXN_106035,486,Free,0.0,14769,137.38161123749344,0
TXN_106036,306,Premium,0.0,3607,188.2216919069986,0
TXN_106037,640,Free,0.0,12879,140.5531132637239,0
TXN_106038,728,Premium,,7533,118.27680667013934,0
TXN_106039,515,Premium,0.0,7014,115.48494000907999,0
TXN_106040,893,Premium,499.0,12715,115.16028742553858,0
TXN_106041,479,Free,0.0,7765,28.95685543970606,0
TXN_106042,243,Free,499.0,8093,180.7262060166599,0
TXN_106043,124,Free,29.99,9961,245.76578972688912,0
TXN_106044,921,Enterprise,499.0,12990,69.25616450822854,0
TXN_106045,767,Free,499.0,9164,102.76590042935428,0
TXN_106046,172,Unknown,29.99,6279,92.07129078124532,0
TXN_106047,731,Premium,499.0,19701,57.95330447120371,0
TXN_106048,923,Enterprise,29.99,11892,127.52300088507396,0
TXN_106049,932,Free,29.99,9464,140.1844864814329,0
TXN_106050,192,Free,0.0,6753,144.1789621567805,0
TXN_106051,604,Enterprise,499.0,13103,110.5783226206546,0
TXN_106052,697,Free,499.0,17682,246.60540515592612,0
TXN_106053,435,Free,0.0,11439,122.74434650320491,0
TXN_106054,524,Free,29.99,10502,124.67175246925262,0
TXN_106055,598,Unknown,499.0,9160,72.56251243661062,0
TXN_106056,463,Premium,499.0,5321,109.90969823544987,0
TXN_106057,1046,Premium,,15923,102.8507925553043,0
TXN_106058,729,Premium,0.0,11087,77.204029632977,0
TXN_106059,844,Free,0.0,7321,159.65392053959997,0
TXN_106060,298,Premium,29.99,7270,89.36643171923836,0
TXN_106061,817,Free,0.0,16959,104.74052705664506,0
TXN_106062,512,Enterprise,0.0,9130,161.48071907962284,0
TXN_106063,438,Free,29.99,18046,112.6169223636357,0
TXN_106064,758,Free,0.0,7003,159.89000741636278,0
TXN_106065,1036,Premium,0.0,7972,87.45045895109953,0
TXN_106066,528,Free,0.0,8095,47.16974740732152,0
TXN_106067,882,Premium,29.99,11848,130.69683272662292,0
TXN_106068,998,Free,0.0,7852,176.8695689880463,0
TXN_106069,238,Free,0.0,11885,173.85574231542319,0
TXN_106070,792,Free,29.99,6608,138.0227967925921,0
TXN_106071,1041,Premium,0.0,15252,132.13784503085043,0
TXN_106072,641,Free,499.0,7907,133.362661607663,0
TXN_106073,156,Premium,0.0,8600,14.06135774723893,0
TXN_106074,331,Free,499.0,11786,131.63755954274203,0
TXN_106075,757,Free,29.99,6484,100.63044684820778,0
TXN_106076,534,Free,499.0,14794,189.81036640043814,0
TXN_106077,483,Enterprise,0.0,9702,116.70280524258189,0
TXN_106078,659,Premium,0.0,8045,132.38022960288544,0
TXN_106079,293,Free,499.0,10426,68.4007621854432,0
TXN_106080,835,Premium,0.0,9542,166.27879206707047,0
TXN_106081,747,Enterprise,29.99,4485,128.19255291992184,0
TXN_106082,633,Free,0.0,6444,127.63622412641004,0
TXN_106083,617,Enterprise,29.99,15895,248.24038379639268,0
TXN_106084,815,Free,499.0,7602,138.81210204167678,0
TXN_106085,850,Enterprise,,7551,220.63470844085208,0
TXN_106086,284,Premium,0.0,10823,18.68786375035701,0
TXN_106087,971,Free,0.0,15478,-999.0,0
TXN_106088,391,Free,,9935,148.0295584771323,0
TXN_106089,434,Unknown,499.0,10537,70.37800050682526,0
TXN_106090,831,Premium,0.0,11150,134.70602876912602,0
TXN_106091,215,Premium,29.99,6633,83.22580345957908,0
TXN_106092,924,Free,0.0,7424,111.56232879806353,0
TXN_106093,148,Free,,8709,100.87221588833941,1
TXN_106094,784,Free,0.0,6229,95.54601972436394,0
TXN_106095,181,Free,29.99,8566,88.94196604223879,0
TXN_106096,933,Premium,29.99,6387,33.64377106653552,0
TXN_106097,432,Enterprise,499.0,9366,116.43608488577954,0
TXN_106098,656,Premium,499.0,5892,142.04693264916642,0
TXN_106099,434,Free,0.0,14718,144.49268459773333,0
TXN_106100,631,Premium,29.99,7635,9.589990104547852,0
TXN_106101,320,Enterprise,,7899,64.35340762315946,0
TXN_106102,734,Premium,29.99,7075,161.1844864197402,0
TXN_106103,845,Premium,29.99,12041,61.123159684914,0
TXN_106104,832,Unknown,499.0,9740,167.82130726157055,0
TXN_106105,422,Premium,0.0,10761,175.92086669509922,0
TXN_106106,950,Free,29.99,8771,178.84099773710204,0
TXN_106107,102,Free,0.0,8401,22.76890976890361,0
TXN_106108,793,Unknown,0.0,8160,162.86956669568903,0
TXN_106109,305,Free,499.0,8616,132.2571830722665,0
TXN_106110,931,Free,0.0,6822,92.34865662186708,1
TXN_106111,139,Free,0.0,15662,135.6606308712719,0
TXN_106112,158,Premium,0.0,12480,115.25712566653864,0
TXN_106113,673,Unknown,0.0,6931,19.42200404525434,0
TXN_106114,743,Free,499.0,10010,43.856252528218135,1
TXN_106115,606,Premium,29.99,4612,73.9546440848374,0
TXN_106116,671,Enterprise,0.0,10329,162.33890759777563,0
TXN_106117,983,Free,29.99,5083,154.57355427987434,0
TXN_106118,942,Free,29.99,9250,124.2353611291477,0
TXN_106119,221,Enterprise,0.0,21308,66.26388860102459,0
TXN_106120,578,Free,499.0,14831,68.62546392388325,0
TXN_106121,718,Premium,0.0,10930,100.8384981226068,0
TXN_106122,195,Premium,499.0,7448,196.92059268400226,0
TXN_106123,958,Free,0.0,10747,77.49100076179508,0
TXN_106124,513,Enterprise,0.0,5385,70.01361310368047,0
TXN_106125,334,Free,0.0,7465,140.5623547547725,0
TXN_106126,997,Free,0.0,8595,166.49185332892037,0
TXN_106127,161,Free,499.0,11058,101.81285415857751,0
TXN_106128,355,Free,0.0,10434,180.77281565822352,0
TXN_106129,660,Enterprise,0.0,9708,115.38846976507403,0
TXN_106130,1004,Premium,499.0,4365,104.14969530119248,0
TXN_106131,447,Enterprise,29.99,9174,64.01650468352273,0
TXN_106132,770,Free,0.0,25444,150.9200852698449,0
TXN_106133,223,Premium,,6279,61.28940392992828,0
TXN_106134,581,Premium,0.0,14822,37.94872739735226,0
TXN_106135,416,Enterprise,499.0,10296,117.18638240192263,0
TXN_106136,603,Premium,0.0,13901,75.58820416298917,0
TXN_106137,818,Free,29.99,12750,87.33645395156259,0
TXN_106138,147,Free,29.99,13958,165.02834940072677,0
TXN_106139,508,Free,0.0,4098,141.4276335786478,0
TXN_106140,1031,Premium,29.99,9456,166.76718494450841,0
TXN_106141,235,Unknown,29.99,10910,126.54484730170351,0
TXN_106142,300,Free,499.0,8322,0.38436534139394496,0
TXN_106143,349,Free,499.0,8647,108.60608803413582,0
TXN_106144,413,Free,29.99,8905,158.1763048674586,0
TXN_106145,968,Premium,29.99,11755,173.5780894353678,0
TXN_106146,467,Free,29.99,13467,152.18385196561334,0
TXN_106147,528,Free,29.99,6890,144.7211287387334,0
TXN_106148,929,Free,0.0,4741,155.83818468779123,0
TXN_106149,906,Premium,29.99,14008,206.65613861376988,0
TXN_106150,579,Premium,29.99,9428,120.49809203128417,0
TXN_106151,413,Premium,,16040,118.10607965704175,0
TXN_106152,599,Free,29.99,4986,149.66310186390143,1
TXN_106153,820,Free,0.0,12672,76.55001013994772,0
TXN_106154,454,Free,29.99,12008,167.34106482667332,0
TXN_106155,584,Free,499.0,12022,87.4271880157921,0
TXN_106156,310,Free,499.0,13827,126.7295318808108,0
TXN_106157,803,Free,499.0,8331,9.280794494583532,0
TXN_106158,143,Premium,499.0,9291,97.00367194731345,0
TXN_106159,640,Free,0.0,10655,90.89758986239255,0
TXN_106160,670,Free,29.99,8467,-999.0,0
TXN_106161,682,Enterprise,499.0,12228,143.39878729467313,0
TXN_106162,191,Premium,0.0,5999,111.61511942848682,0
TXN_106163,364,Premium,0.0,11139,55.570789080916654,0
TXN_106164,994,Enterprise,499.0,9506,122.95316221283629,0
TXN_106165,319,Free,499.0,8157,96.8768664376301,0
TXN_106166,1001,Premium,,6039,153.63758400537273,0
TXN_106167,1024,Premium,,7537,122.95336195296922,0
TXN_106168,541,Free,0.0,10485,156.21985803388756,0
TXN_106169,500,Free,499.0,9918,85.59619163709863,1
TXN_106170,499,Free,0.0,19092,168.74596144461282,0
TXN_106171,826,Free,29.99,15998,141.10968292787473,1
TXN_106172,998,Free,0.0,10385,158.1119315047148,0
TXN_106173,888,Free,0.0,12458,98.3154397619615,1
TXN_106174,675,Free,499.0,10676,113.27543679564454,0
TXN_106175,957,Free,0.0,8615,114.4918804279858,0
TXN_106176,903,Free,29.99,18151,99.44228899522898,0
TXN_106177,589,Free,0.0,6722,89.60869453971287,0
TXN_106178,584,Free,0.0,11649,65.15730601649099,0
TXN_106179,856,Premium,0.0,16620,84.76797626439159,0
TXN_106180,569,Free,29.99,11949,111.7942629680465,0
TXN_106181,673,Enterprise,0.0,9503,46.43378928069362,0
TXN_106182,1037,Enterprise,0.0,8747,171.23772162829243,0
TXN_106183,943,Premium,29.99,13366,183.56592890365627,0
TXN_106184,781,Premium,0.0,8575,88.87521407107238,0
TXN_106185,544,Free,0.0,14753,160.7816490480433,0
TXN_106186,368,Free,499.0,10666,93.17161957193667,0
TXN_106187,366,Enterprise,0.0,11332,69.81125557905429,0
TXN_106188,153,Free,0.0,7451,156.62352312547813,0
TXN_106189,627,Enterprise,29.99,11356,181.99422486583964,0
TXN_106190,619,Premium,499.0,5840,112.02967407171654,0
TXN_106191,715,Free,499.0,8897,153.17605257325027,0
TXN_106192,158,Free,,4406,-13.877425258832858,1
TXN_106193,924,Premium,0.0,11498,81.25016495422774,0
TXN_106194,139,Free,,10917,145.91259134899346,0
TXN_106195,336,Free,,11417,172.11162750489217,0
TXN_106196,485,Premium,499.0,7256,124.19773079106105,0
TXN_106197,705,Premium,29.99,11697,100.47049106111433,0
TXN_106198,833,Free,499.0,7412,142.9440935721874,0
TXN_106199,815,Free,0.0,11664,127.72359778831651,0
TXN_106200,749,Enterprise,499.0,5664,93.46834060556486,0
TXN_106201,399,Premium,0.0,5286,43.198488263726674,0
TXN_106202,494,Premium,499.0,10418,99.10752198023533,0
TXN_106203,306,Unknown,29.99,8890,136.8072713916174,0
TXN_106204,435,Free,0.0,6154,113.00206518169693,0
TXN_106205,692,Free,499.0,11048,188.33027286240724,0
TXN_106206,829,Enterprise,29.99,9360,157.7354471812506,1
TXN_106207,613,Premium,29.99,12681,64.63867126095266,0
TXN_106208,277,Free,0.0,12001,87.36756855342001,0
TXN_106209,495,Free,499.0,8291,31.15404937705206,0
TXN_106210,470,Premium,29.99,7564,89.58263828778394,0
TXN_106211,957,Free,0.0,11655,35.47309603916328,0
TXN_106212,890,Enterprise,29.99,11410,158.1684702487353,1
TXN_106213,757,Free,29.99,10648,113.06265711802367,0
TXN_106214,417,Free,29.99,4776,200.24075819312878,0
TXN_106215,835,Free,0.0,17779,52.65419231805163,0
TXN_106216,468,Premium,0.0,8956,69.7091637617288,0
TXN_106217,483,Enterprise,29.99,8147,114.41701895840686,0
TXN_106218,161,Premium,499.0,6571,84.1168022797402,0
TXN_106219,905,Enterprise,29.99,6208,86.13940253742697,0
TXN_106220,604,Free,0.0,7305,85.95251608308953,0
TXN_106221,338,Free,0.0,10722,133.19536246483668,0
TXN_106222,294,Enterprise,29.99,11377,114.1402181943479,0
TXN_106223,777,Enterprise,499.0,7622,104.69828116283165,0
TXN_106224,321,Enterprise,0.0,7739,50.61789521824747,0
TXN_106225,160,Premium,29.99,9389,87.64908775465271,0
TXN_106226,228,Free,0.0,4578,51.37535304513807,0
TXN_106227,784,Free,0.0,8375,131.55926572940177,0
TXN_106228,255,Enterprise,0.0,13731,175.16210688511177,0
TXN_106229,1016,Free,499.0,5477,99.08552585102613,0
TXN_106230,477,Free,499.0,5505,0.780771671369962,0
TXN_106231,721,Premium,0.0,3671,80.51473261353331,0
TXN_106232,880,Free,29.99,14754,89.32509239890196,0
TXN_106233,1022,Enterprise,0.0,10208,148.05377166165908,0
TXN_106234,967,Free,499.0,11043,92.97942316763056,0
TXN_106235,1002,Premium,29.99,11426,192.05192697000825,0
TXN_106236,889,Premium,0.0,8668,10.968994833732424,0
TXN_106237,685,Premium,0.0,12350,49.87939038809914,0
TXN_106238,536,Free,499.0,9300,160.16242063327095,0
TXN_106239,306,Free,29.99,14308,130.5811819554604,0
TXN_106240,487,Free,0.0,7606,158.63960224486837,0
TXN_106241,579,Free,29.99,8514,120.79998854864985,0
TXN_106242,890,Premium,499.0,5277,162.6084229824732,0
TXN_106243,986,Free,29.99,5418,157.8135230468734,0
TXN_106244,937,Free,0.0,8331,99.06335043085484,0
TXN_106245,439,Free,29.99,7121,114.78684730070972,0
TXN_106246,968,Premium,29.99,8394,41.766062285741114,0
TXN_106247,439,Free,29.99,11677,148.90478856269493,0
TXN_106248,303,Enterprise,,14269,85.5000160822033,0
TXN_106249,260,Premium,0.0,11652,150.47634640397223,0
TXN_106250,639,Premium,29.99,6928,132.85303869540945,0
TXN_106251,491,Enterprise,0.0,9233,113.65849197844264,0
TXN_106252,868,Free,0.0,9853,166.45212927394712,0
TXN_106253,776,Enterprise,29.99,8509,109.82350169840029,0
TXN_106254,674,Premium,499.0,8223,168.7701580557409,0
TXN_106255,633,Enterprise,0.0,14823,93.66611923321742,0
